Id,WnvPresent
262,8.378745923828121e-13
263,6.219776169658495e-08
264,6.219776169658516e-08
265,0.007937037842149908
266,0.004071915342062321
267,0.008943003943048278
268,1.0426960673702233e-12
269,8.411893958877788e-13
270,1.1165210284909857e-12
271,8.28824617557801e-08
272,8.288246175578039e-08
273,0.00844670806029635
274,0.004333389965459177
275,0.009517271429380848
276,1.109651919501208e-12
277,8.95205666369421e-13
278,1.1882174884894616e-12
279,8.820468941850474e-08
280,8.820468941850505e-08
281,0.005504402642959658
282,0.002823907610938727
283,0.006202048612984784
284,7.231185113616216e-13
285,5.833719362361175e-13
286,7.743167441521366e-13
287,5.7479685824446395e-08
288,5.74796858244466e-08
289,0.005626469986435352
290,0.0028865314636339835
291,0.00633958717028173
292,7.391546121750152e-13
293,5.963089735739831e-13
294,7.914882328854859e-13
295,5.8754373198812424e-08
296,5.8754373198812636e-08
297,0.018490903207833954
298,0.009486334065426821
299,0.020834500677319543
300,2.4291672082678966e-12
301,1.9597174674178006e-12
302,2.601157091339484e-12
303,1.9309112649234907e-07
304,1.9309112649234973e-07
305,0.012375555514517089
306,0.00634899509972052
307,0.013944073842762568
308,1.6257882755682536e-12
309,1.311595871667472e-12
310,1.7408973279473698e-12
311,1.292316512832273e-07
312,1.2923165128322779e-07
313,0.01289762917396021
314,0.006616833024378471
315,0.014532316823055176
316,1.6943735793560293e-12
317,1.3669266934337097e-12
318,1.814338608029713e-12
319,1.3468340179431898e-07
320,1.3468340179431945e-07
321,0.019221188329515308
322,0.009860990108423421
323,0.021657344520656544
324,2.5251054461319457e-12
325,2.0371151203646807e-12
326,2.703887947783337e-12
327,2.0071712373115961e-07
328,2.0071712373116033e-07
329,0.008485616649858183
330,0.004353351125519858
331,0.009561111420671058
332,1.114763377217536e-12
333,8.993293071532096e-13
334,1.1936908476063867e-12
335,8.861099209092042e-08
336,8.861099209092074e-08
337,0.010058211288624013
338,0.005160134759891573
339,0.011333021840527384
340,1.3213566022996619e-12
341,1.0659972707522678e-12
342,1.4149112850534419e-12
343,1.0503280052840524e-07
344,1.0503280052840562e-07
345,0.007208399394716734
346,0.0036981040875457426
347,0.008122015478832212
348,9.46974154638669e-13
349,7.639662620680089e-13
350,1.0140218134304463e-12
351,7.527365990120648e-08
352,7.527365990120676e-08
353,0.01012895766068763
354,0.0051964295645189704
355,0.011412734838865554
356,1.3306506192110722e-12
357,1.0734951684769594e-12
358,1.4248633368981487e-12
359,1.0577156902032094e-07
360,1.0577156902032133e-07
361,0.011662147004198275
362,0.005982997215358897
363,0.013140245607636351
364,1.5320671338864612e-12
365,1.2359868490382271e-12
366,1.6405405425172494e-12
367,1.217818879396862e-07
368,1.2178188793968664e-07
369,0.014376748618808723
370,0.00737566135303237
371,0.016198904697598635
372,1.88868688099157e-12
373,1.5236878954089e-12
374,2.0224096789591096e-12
375,1.5012909617778947e-07
376,1.5012909617779e-07
377,0.011819482959806213
378,0.006063714821125592
379,0.013317522836165217
380,1.5527365051847965e-12
381,1.2526617522050513e-12
382,1.6626733465264593e-12
383,1.2342486754780054e-07
384,1.2342486754780096e-07
385,0.009934004179813742
386,0.005096413149636437
387,0.011193072317048233
388,1.3050393985176509e-12
389,1.0528334551194097e-12
390,1.3974387907006658e-12
391,1.0373576866960606e-07
392,1.0373576866960643e-07
393,0.010040210345704752
394,0.005150899788721942
395,0.011312739399305972
396,1.318991801631686e-12
397,1.064089480642052e-12
398,1.4123790517818195e-12
399,1.048448258087749e-07
400,1.0484482580877529e-07
401,0.0175169287886239
402,0.00898665881387436
403,0.01973708155892155
404,2.301215280001112e-12
405,1.856492943407779e-12
406,2.464145911364341e-12
407,1.8292040548071543e-07
408,1.8292040548071607e-07
409,0.012453390550183957
410,0.006388926580732085
411,0.014031773945082801
412,1.636013536831652e-12
413,1.319845045721275e-12
414,1.7518465581014577e-12
415,1.300444430948853e-07
416,1.3004444309488576e-07
417,0.010228494752406437
418,0.005247494787960602
419,0.011524887586707278
420,1.3437268998281942e-12
421,1.0840443869280446e-12
422,1.438865444262271e-12
423,1.0681098439942552e-07
424,1.068109843994259e-07
425,0.00999031215549443
426,0.005125300665938432
427,0.011256516949485698
428,1.3124366298237735e-12
429,1.0588011313468009e-12
430,1.4053597607362852e-12
431,1.043237643090014e-07
432,1.0432376430900177e-07
433,0.008008452888099862
434,0.004108553194500597
435,0.009023470365185233
436,1.052077928594021e-12
437,8.487581615349474e-13
438,1.1265671442005936e-12
439,8.362821287004354e-08
440,8.362821287004383e-08
441,0.0110038905133491
442,0.0056452938104605745
443,0.01239855953907066
444,1.445591364464724e-12
445,1.1662229911747698e-12
446,1.5479421161533516e-12
447,1.1490804917094945e-07
448,1.1490804917094986e-07
449,0.00996255800604434
450,0.005111062035708959
451,0.011225245148480794
452,1.3087905413131288e-12
453,1.0558596692202983e-12
454,1.4014555218873353e-12
455,1.0403394179887737e-07
456,1.0403394179887774e-07
457,0.013510758111432052
458,0.0069313847723738815
459,0.015223155724728153
460,1.7749208999820837e-12
461,1.4319078073921576e-12
462,1.900588839599507e-12
463,1.4108599640480494e-07
464,1.4108599640480545e-07
465,0.006300268411964822
466,0.003232208301887247
467,0.007098785009093793
468,8.276721400578761e-13
469,6.677200089997312e-13
470,8.862729782816338e-13
471,6.579050851096613e-08
472,6.579050851096635e-08
473,0.016165862178355656
474,0.008293525056934979
475,0.01821477635347264
476,2.1237243987304323e-12
477,1.7133031378029395e-12
478,2.274088321712239e-12
479,1.6881190192030688e-07
480,1.6881190192030747e-07
481,0.014298383805128633
482,0.0073354580815540305
483,0.016110607671469372
484,1.878392022296239e-12
485,1.5153825740044405e-12
486,2.0113859237361036e-12
487,1.4931077216296035e-07
488,1.4931077216296088e-07
489,0.005031494381997006
490,0.0025812928670634187
491,0.005669202414365235
492,6.609921118484397e-13
493,5.332518004548625e-13
494,7.077916716486546e-13
495,5.2541344640651256e-08
496,5.254134464065144e-08
497,0.01055444442790677
498,0.005414715797965329
499,0.011892149188731492
500,1.3865472128421912e-12
501,1.1185894421585831e-12
502,1.4847175208384056e-12
503,1.1021471158975068e-07
504,1.1021471158975107e-07
505,0.00838723708430843
506,0.004302879744347893
507,0.009450262907645888
508,1.1018391618933299e-12
509,8.889027665522539e-13
510,1.1798515720611977e-12
511,8.758366417068224e-08
512,8.758366417068256e-08
513,0.01649251876193413
514,0.008461108729926335
515,0.018582834459413798
516,2.1666375789182705e-12
517,1.7479231131221847e-12
518,2.3200398406433366e-12
519,1.7222301099325837e-07
520,1.7222301099325897e-07
521,0.008467128274478266
522,0.004343866088298605
523,0.009540279768206822
524,1.1123345420923803e-12
525,8.97369857592041e-13
526,1.1910900461103061e-12
527,8.841792736125328e-08
528,8.84179273612536e-08
529,0.014316373052630862
530,0.007344687052658021
531,0.016130876934958394
532,1.8807552865263663e-12
533,1.517289124601757e-12
534,2.013916511787014e-12
535,1.4949862475328071e-07
536,1.4949862475328124e-07
537,0.013606969776047325
538,0.006980743961661325
539,0.015331561569973381
540,1.7875603161376597e-12
541,1.442104587808812e-12
542,1.9141231516269242e-12
543,1.4209068603480617e-07
544,1.4209068603480667e-07
545,0.01017309070545004
546,0.005219071011571881
547,0.011462461449873127
548,1.3364484184820374e-12
549,1.0781725115866558e-12
550,1.4310716319206175e-12
551,1.0623242802936605e-07
552,1.0623242802936642e-07
553,0.01743249214698738
554,0.00894334053023382
555,0.019641943141528215
556,2.2901227596015243e-12
557,1.8475441127506e-12
558,2.452268018397562e-12
559,1.8203867644522304e-07
560,1.820386764452237e-07
561,0.010947496169903639
562,0.005616361985156475
563,0.012335017592335809
564,1.4381827869447532e-12
565,1.1602461614509084e-12
566,1.5400089965693147e-12
567,1.1431915163677885e-07
568,1.1431915163677926e-07
569,0.009606957354717423
570,0.00492862927217898
571,0.010824574509104613
572,1.2620749519374795e-12
573,1.0181721209162621e-12
574,1.351432375614412e-12
575,1.0032058450235347e-07
576,1.0032058450235383e-07
577,0.01400241626912192
578,0.00718361872100341
579,0.015777128243229
580,1.8395104909238415e-12
581,1.4840151094959878e-12
582,1.969751502397292e-12
583,1.4622013325309416e-07
584,1.4622013325309466e-07
585,0.010922022245086717
586,0.005603293171910592
587,0.01230631501908199
588,1.4348362536718447e-12
589,1.1575463638874093e-12
590,1.536425522066365e-12
591,1.140531403563241e-07
592,1.140531403563245e-07
593,0.010062332667997343
594,0.005162249139113958
595,0.011337665576984172
596,1.321898031753594e-12
597,1.0664340660270574e-12
598,1.4154910487925383e-12
599,1.0507583800347903e-07
600,1.050758380034794e-07
601,0.010845000851353065
602,0.005563779111243579
603,0.01221953168233119
604,1.4247178813084217e-12
605,1.1493834218738056e-12
606,1.5255907487595498e-12
607,1.1324884499482218e-07
608,1.1324884499482258e-07
609,0.013770000044959553
610,0.00706438290435086
611,0.015515254827674083
612,1.808977754688141e-12
613,1.459382990173157e-12
614,1.937056987541676e-12
615,1.4379312846948809e-07
616,1.437931284694886e-07
617,0.019845679707603
618,0.01018137109614114
619,0.022360985975782212
620,2.607145461183993e-12
621,2.1033004574536643e-12
622,2.791736559521511e-12
623,2.0723837054773612e-07
624,2.0723837054773683e-07
625,0.014110900955776714
626,0.007239274302941372
627,0.01589936263341447
628,1.8537622254367017e-12
629,1.4955126190008062e-12
630,1.9850122881372937e-12
631,1.4735298382928824e-07
632,1.4735298382928877e-07
633,0.02000982074066461
634,0.01026557989091797
635,0.022545930779508686
636,2.628708821857232e-12
637,2.12069658169894e-12
638,2.814826649136339e-12
639,2.0895241212922342e-07
640,2.0895241212922416e-07
641,0.011921754313208724
642,0.006116182794852723
643,0.013432756394947369
644,1.5661719883106454e-12
645,1.2635007553314344e-12
646,1.6770600886533192e-12
647,1.2449283543527624e-07
648,1.2449283543527666e-07
649,0.02609499875670694
650,0.013387440995210175
651,0.029402364133349995
652,3.4281243359020056e-12
653,2.765620710950379e-12
654,3.670842375928184e-12
655,2.7249684069593006e-07
656,2.72496840695931e-07
657,0.023453276797470952
658,0.012032166094270274
659,0.02642582170433149
660,3.081078857127418e-12
661,2.4856436536164453e-12
662,3.2992253851095474e-12
663,2.449106777456885e-07
664,2.4491067774568933e-07
665,0.0066475218293780515
666,0.003410358708382662
667,0.007490050458865458
668,8.732911455254837e-13
669,7.045228941847512e-13
670,9.351219003188014e-13
671,6.941669987614675e-08
672,6.9416699876147e-08
673,0.009228673537991788
674,0.004734559430556331
675,0.010398345765856949
676,1.2123794539577472e-12
677,9.780805475114202e-13
678,1.2982183372651132e-12
679,9.637035841094047e-08
680,9.637035841094081e-08
681,0.005483053686244452
682,0.0028129550180300703
683,0.006177993819763294
684,7.203138789972415e-13
685,5.811093142908461e-13
686,7.713135382228053e-13
687,5.72567494943363e-08
688,5.72567494943365e-08
689,0.006950089562790261
690,0.003565584148930704
691,0.00783096661508875
692,9.130397509896826e-13
693,7.365898660130234e-13
694,9.776847863244046e-13
695,7.257626130092606e-08
696,7.257626130092633e-08
697,0.005879544067761134
698,0.003016365320410663
699,0.006624736687291812
700,7.724011903821121e-13
701,6.231304701850696e-13
702,8.270887351365544e-13
703,6.139709751032732e-08
704,6.139709751032754e-08
705,0.005142897013049407
706,0.0026384454334931013
707,0.0057947245787521575
708,6.756271794395461e-13
709,5.45058561841034e-13
710,7.234629312133609e-13
711,5.3704665830662466e-08
712,5.370466583066266e-08
713,0.0076846235809082996
714,0.0039424199908562555
715,0.008658597873875011
716,1.0095361703432621e-12
717,8.14437828848535e-13
718,1.0810133446204834e-12
719,8.02466276108462e-08
720,8.024662761084649e-08
721,0.00697998607322586
722,0.003580921868359274
723,0.007864652306908072
724,9.169672834620297e-13
725,7.397583815288398e-13
726,9.81890395928857e-13
727,7.288845540054984e-08
728,7.288845540055011e-08
729,0.00824733849241826
730,0.00423110797835916
731,0.009292633111268125
732,1.0834605533373953e-12
733,8.740759238008317e-13
734,1.1601717213652427e-12
735,8.612277411035669e-08
736,8.6122774110357e-08
737,0.006542055286832715
738,0.003356251516101934
739,0.007371216742232058
740,8.594359074205121e-13
741,6.93345256006066e-13
742,9.202856837231388e-13
743,6.831536624855498e-08
744,6.831536624855522e-08
745,0.016630949003060558
746,0.008532127192211428
747,0.01873880980145594
748,2.1848232888642545e-12
749,1.7625943359664741e-12
750,2.3395131351230398e-12
751,1.7366856781107702e-07
752,1.7366856781107763e-07
753,0.02425602356035166
754,0.012443996921409106
755,0.02733031121395525
756,3.1865364484097556e-12
757,2.570720993292526e-12
758,3.412149584179084e-12
759,2.532933551622818e-07
760,2.532933551622827e-07
761,0.014205736249257842
762,0.007287927376565901
763,0.016006217661752364
764,1.8662208264320938e-12
765,1.5055635277678763e-12
766,1.9983529829305686e-12
767,1.4834330071341673e-07
768,1.4834330071341726e-07
769,0.008959320554545694
770,0.004596374056171456
771,0.010094854105499972
772,1.1769943011892677e-12
773,9.495337674743708e-13
774,1.2603278451085471e-12
775,9.355764177870767e-08
776,9.3557641778708e-08
777,0.006850354570203153
778,0.0035144173969846263
779,0.007718590883776274
780,8.999374719508306e-13
781,7.260196734762449e-13
782,9.63654839798443e-13
783,7.153477934339834e-08
784,7.15347793433986e-08
785,0.006552462707723939
786,0.0033615908048442934
787,0.007382943233640843
788,8.608031400141527e-13
789,6.944482634839624e-13
790,9.217497191112148e-13
791,6.842404566789859e-08
792,6.842404566789884e-08
793,0.004863936207235258
794,0.002495330986060781
795,0.0054804073692381215
796,6.389798380815197e-13
797,5.154935180065435e-13
798,6.842208849978019e-13
799,5.079161958103163e-08
800,5.079161958103181e-08
801,0.004936304304564596
802,0.0025324577796645986
803,0.005561947635599239
804,6.484869025543188e-13
805,5.231632906956358e-13
806,6.944010685961456e-13
807,5.1547322927610704e-08
808,5.154732292761088e-08
809,0.005453201480982592
810,0.0027976400283553794
811,0.006144358048500147
812,7.163921669369096e-13
813,5.779454943608481e-13
814,7.671141611271473e-13
815,5.69450180511772e-08
816,5.6945018051177404e-08
817,0.005224760798262732
818,0.0026804437721175195
819,0.005886964047495488
820,6.863817012900874e-13
821,5.537347140023586e-13
822,7.349788946597175e-13
823,5.45595278310796e-08
824,5.45595278310798e-08
825,0.006649966795146757
826,0.0034116130420298496
827,0.007492805307581692
828,8.736123429599152e-13
829,7.047820184725329e-13
830,9.35465839172186e-13
831,6.94422314139634e-08
832,6.944223141396363e-08
833,0.006339745740512729
834,0.0032524612404488096
835,0.0071432658232068475
836,8.328583135454949e-13
837,6.719039263266875e-13
838,8.918263431954702e-13
839,6.620275023623752e-08
840,6.620275023623776e-08
841,0.015142430156553185
842,0.007768476715977778
843,0.017061631214386065
844,1.9892751790622115e-12
845,1.6048369592015993e-12
846,2.1301198291462534e-12
847,1.5812472024199608e-07
848,1.5812472024199664e-07
849,0.00984950535134211
850,0.00505306296246551
851,0.011097863831057183
852,1.2939387085755077e-12
853,1.0438780337280934e-12
854,1.3855521497714252e-12
855,1.0285339024852607e-07
856,1.0285339024852644e-07
857,0.010123823612957229
858,0.005193795659007108
859,0.011406950085156438
860,1.3299761545701516e-12
861,1.0729510477867617e-12
862,1.4241411188155e-12
863,1.0571795676306201e-07
864,1.0571795676306238e-07
865,0.005383767037717156
866,0.0027620182787274974
867,0.006066123257101199
868,7.072704993358767e-13
869,5.705866385073354e-13
870,7.573466612677255e-13
871,5.621994936649488e-08
872,5.621994936649508e-08
873,0.004746790866828207
874,0.002435232254223895
875,0.005348414645755501
876,6.235903454039728e-13
877,5.030781282745243e-13
878,6.677417855459114e-13
879,4.9568330189037845e-08
880,4.9568330189038024e-08
881,0.00736091438906488
882,0.0037763484096381447
883,0.00829386072172449
884,9.670101917578682e-13
885,7.801302263215538e-13
886,1.035476441937517e-12
887,7.686629665532574e-08
888,7.6866296655326e-08
889,0.00514983238775764
890,0.002642003468523177
891,0.005802538965503959
892,6.765382860863623e-13
893,5.457935921857418e-13
894,7.244385460278809e-13
895,5.377708843219834e-08
896,5.377708843219853e-08
897,0.008845723835355625
898,0.004538095863112886
899,0.00996685976707825
900,1.1620709941922127e-12
901,9.374944705111041e-13
902,1.2443479382130871e-12
903,9.237140883877467e-08
904,9.237140883877498e-08
905,0.018431257567290124
906,0.009455734236668569
907,0.02076729535347235
908,2.421331504814329e-12
909,1.9533960561641013e-12
910,2.5927666044538923e-12
911,1.9246827731113185e-07
912,1.924682773111325e-07
913,0.009233726437445605
914,0.004737151704804871
915,0.01040403908629185
916,1.2130432580738536e-12
917,9.786160678810555e-13
918,1.2989291400365295e-12
919,9.642312327789281e-08
920,9.642312327789315e-08
921,0.005981723868141369
922,0.003068786324958179
923,0.006739867089322604
924,7.858246461019964e-13
925,6.339597702669376e-13
926,8.414625982931198e-13
927,6.246410935601283e-08
928,6.246410935601305e-08
929,0.02312906126328852
930,0.01186583474572088
931,0.026060514034360042
932,3.0384863598764806e-12
933,2.45128238751689e-12
934,3.2536172541068524e-12
935,2.415250593138597e-07
936,2.4152505931386053e-07
937,0.029898576027432722
938,0.01533877913311587
939,0.033688019211010015
940,3.927803831073756e-12
941,3.168734432997048e-12
942,4.20590017591788e-12
943,3.1221566955194725e-07
944,3.122156695519483e-07
945,0.04231700481048245
946,0.02170976938056963
947,0.047680400220396206
948,5.559224407934173e-12
949,4.4848741331776194e-12
950,5.952828583321949e-12
951,4.418950246398145e-07
952,4.418950246398161e-07
953,0.012914061463949779
954,0.006625263234117225
955,0.014550831795150891
956,1.6965323046249227e-12
957,1.3686682333336424e-12
958,1.8166501753530012e-12
959,1.348549958667811e-07
960,1.3485499586678158e-07
961,0.007743804334861552
962,0.003972781320204761
963,0.008725279389886676
964,1.0173108012116398e-12
965,8.207099701254418e-13
966,1.0893384348600504e-12
967,8.08646222171161e-08
968,8.086462221711639e-08
969,0.0129781610149847
970,0.006658148039565966
971,0.014623055532652644
972,1.7049531224556467e-12
973,1.3754616824369588e-12
974,1.825667203880603e-12
975,1.3552435497692683e-07
976,1.355243549769273e-07
977,0.005142894810467431
978,0.0026384443035089035
979,0.005794722097007749
980,6.756268900842969e-13
981,5.450583284052564e-13
982,7.234626213711829e-13
983,5.3704642830215705e-08
984,5.37046428302159e-08
985,0.005798954242681306
986,0.0029750205578326153
987,0.00653393264455044
988,7.618140298630401e-13
989,6.145893358699988e-13
990,8.157519825377202e-13
991,6.055553882963008e-08
992,6.055553882963029e-08
993,0.006451721550205001
994,0.003309907863041994
995,0.007269433812766636
996,8.47568680149354e-13
997,6.837714347829119e-13
998,9.075782330932083e-13
999,6.737205684015796e-08
1000,6.73720568401582e-08
1001,0.009870565103969497
1002,0.005063867185845685
1003,0.011121592765520133
1004,1.2967053479290148e-12
1005,1.046110005017949e-12
1006,1.3885146727089405e-12
1007,1.0307330656698636e-07
1008,1.0307330656698673e-07
1009,0.011127042688069152
1010,0.005708474210960604
1011,0.012537320422667263
1012,1.4617699805709446e-12
1013,1.1792750019520004e-12
1014,1.5652662105464921e-12
1015,1.1619406488794281e-07
1016,1.1619406488794323e-07
1017,0.010869386552371539
1018,0.005576289636212574
1019,0.012247008106747876
1020,1.4279214536055069e-12
1021,1.1519678864456004e-12
1022,1.529021140364467e-12
1023,1.1350349250592742e-07
1024,1.1350349250592782e-07
1025,0.012104764121754194
1026,0.006210071782405078
1027,0.013638961464393697
1028,1.5902141576256465e-12
1029,1.282896645001302e-12
1030,1.7028044915054767e-12
1031,1.2640391407183642e-07
1032,1.2640391407183687e-07
1033,0.016023636110639436
1034,0.008220559232821181
1035,0.018054524089380387
1036,2.105040027503463e-12
1037,1.6982296226753748e-12
1038,2.2540810597383273e-12
1039,1.6732670721006324e-07
1040,1.6732670721006385e-07
1041,0.018941926413381743
1042,0.009717721183243398
1043,0.021342688037117693
1044,2.4884185476302915e-12
1045,2.00751816401916e-12
1046,2.6646035436994887e-12
1047,1.9780093313913938e-07
1048,1.9780093313914007e-07
1049,0.007628688956637638
1050,0.0039137240139376795
1051,0.008595573912624757
1052,1.0021879865602486e-12
1053,8.085097214443371e-13
1054,1.0731448947704295e-12
1055,7.966253069092006e-08
1056,7.966253069092033e-08
1057,0.0065376825134345964
1058,0.0033540081649372708
1059,0.007366289749250651
1060,8.58861452098968e-13
1061,6.928818172917407e-13
1062,9.196705558191368e-13
1063,6.826970359314825e-08
1064,6.826970359314849e-08
1065,0.009222882136244833
1066,0.004731588284633322
1067,0.010391820342936101
1068,1.211618632106295e-12
1069,9.774667586101008e-13
1070,1.2974036477091964e-12
1071,9.630988173899425e-08
1072,9.63098817389946e-08
1073,0.009393234606179503
1074,0.004818983714727088
1075,0.01058376384133337
1076,1.2339979950374374e-12
1077,9.955211882502547e-13
1078,1.3213675141692202e-12
1079,9.808878620627324e-08
1080,9.80887862062736e-08
1081,0.01386722343509274
1082,0.0071142611362257635
1083,0.01562480062783397
1084,1.821750082169046e-12
1085,1.4696869960804974e-12
1086,1.950733621281334e-12
1087,1.4480838303608323e-07
1088,1.4480838303608376e-07
1089,0.009542503340590975
1090,0.0048955626175656896
1091,0.010751951382701326
1092,1.2536075679596719e-12
1093,1.0113411048264e-12
1094,1.342365483963642e-12
1095,9.96475239138714e-08
1096,9.964752391387176e-08
1097,0.019271336958375594
1098,0.009886717713016054
1099,0.02171384915053929
1100,2.531693518298988e-12
1101,2.042430011846181e-12
1102,2.710942468599044e-12
